Age,Attrition,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,EmployeeSalary,EmployeeRevenue,PercentSalaryHike,PerformanceRating,StandardHours,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age<=25,Age>=55,ROI
45,No,Sales,2,Undergraduate,Technical Degree,783,Neutral,Male,Junior,Sales Representative,Satisfied,Single,6632,12388,13,3,40,3,3,8,False,False,86.7913148371532
23,No,Research & Development,10,High School,Medical,784,Dissatisfied,Male,Entry-level,Research Scientist,Satisfied,Single,3505,19630,18,3,40,3,3,2,True,False,460.0570613409415
47,Yes,Sales,27,Undergraduate,Life Sciences,785,Neutral,Female,Junior,Sales Executive,Satisfied,Single,6397,10339,12,3,40,2,3,5,False,False,61.6226356104424
34,No,Sales,2,Postgraduate,Other,786,Very Satisfied,Male,Junior,Sales Executive,Very Satisfied,Single,6274,18686,22,4,40,5,3,6,False,False,197.83232387631494
55,Yes,Research & Development,2,Postgraduate,Medical,787,Very Satisfied,Male,Executive,Manager,Dissatisfied,Married,19859,21199,13,3,40,2,3,5,False,True,6.747570371116371
36,No,Sales,8,Professional Certification,Life Sciences,789,Dissatisfied,Male,Mid-level,Sales Executive,Dissatisfied,Single,7587,14229,15,3,40,1,3,10,False,False,87.54448398576513
52,No,Research & Development,19,Professional Certification,Medical,791,Very Satisfied,Male,Entry-level,Research Scientist,Very Satisfied,Married,4258,26589,18,3,40,3,3,4,False,False,524.4480976984499
26,No,Research & Development,1,Undergraduate,Life Sciences,792,Dissatisfied,Female,Entry-level,Laboratory Technician,Very Satisfied,Divorced,4364,5288,14,3,40,2,3,2,False,False,21.173235563703024
29,No,Research & Development,27,Postgraduate,Medical,793,Neutral,Female,Junior,Healthcare Representative,Satisfied,Married,4335,25549,12,3,40,3,2,8,False,False,489.36562860438295
26,Yes,Sales,8,Postgraduate,Technical Degree,796,Very Satisfied,Male,Junior,Sales Executive,Dissatisfied,Single,5326,3064,17,3,40,2,2,4,False,False,-42.470897484040556
34,No,Research & Development,1,Professional Certification,Life Sciences,797,Neutral,Female,Entry-level,Research Scientist,Very Satisfied,Single,3280,13551,16,3,40,2,3,4,False,False,313.140243902439
54,No,Research & Development,19,Professional Certification,Medical,799,Very Satisfied,Female,Junior,Manufacturing Director,Dissatisfied,Divorced,5485,22670,11,3,40,4,3,5,False,False,313.3090246125798
27,No,Sales,8,High School,Marketing,800,Satisfied,Male,Junior,Sales Executive,Very Satisfied,Married,4342,24008,19,3,40,3,3,4,False,False,452.92491939198527
37,No,Research & Development,10,High School,Life Sciences,802,Very Satisfied,Female,Entry-level,Research Scientist,Dissatisfied,Divorced,2782,19905,13,3,40,3,2,5,False,False,615.4924514737598
38,No,Research & Development,2,Professional Certification,Life Sciences,803,Dissatisfied,Female,Junior,Manufacturing Director,Dissatisfied,Single,5980,26085,12,3,40,2,3,15,False,False,336.2040133779264
34,No,Research & Development,2,Professional Certification,Medical,804,Satisfied,Female,Entry-level,Research Scientist,Dissatisfied,Single,4381,7530,11,3,40,3,3,6,False,False,71.87856653732024
35,No,Sales,8,Professional Certification,Life Sciences,805,Dissatisfied,Female,Entry-level,Sales Representative,Very Satisfied,Married,2572,20317,16,3,40,1,2,3,False,False,689.9300155520996
30,No,Research & Development,1,Postgraduate,Life Sciences,806,Very Satisfied,Male,Entry-level,Laboratory Technician,Satisfied,Married,3833,24375,21,4,40,2,3,2,False,False,535.924863031568
40,No,Research & Development,2,Undergraduate,Medical,807,Satisfied,Female,Junior,Healthcare Representative,Neutral,Married,4244,9931,24,4,40,2,3,8,False,False,134.0009425070688
34,No,Sales,8,Undergraduate,Life Sciences,808,Satisfied,Female,Junior,Sales Executive,Dissatisfied,Married,6500,13305,17,3,40,1,3,3,False,False,104.69230769230768
42,No,Research & Development,8,Postgraduate,Life Sciences,809,Neutral,Male,Executive,Manager,Very Satisfied,Divorced,18430,16225,13,3,40,4,2,24,False,False,-11.964188822571893
23,Yes,Research & Development,6,Postgraduate,Life Sciences,811,Satisfied,Male,Entry-level,Laboratory Technician,Dissatisfied,Married,1601,3445,21,4,40,2,3,0,True,False,115.1780137414116
24,No,Research & Development,9,Postgraduate,Life Sciences,812,Satisfied,Male,Entry-level,Laboratory Technician,Neutral,Divorced,2694,26551,11,3,40,4,3,1,True,False,885.5605048255383
52,No,Research & Development,11,Professional Certification,Life Sciences,813,Very Satisfied,Female,Junior,Laboratory Technician,Satisfied,Married,3149,21821,20,4,40,3,3,5,False,False,592.9501429025088
50,No,Research & Development,2,Postgraduate,Medical,815,Satisfied,Male,Senior,Research Director,Satisfied,Married,17639,6881,16,3,40,3,3,4,False,False,-60.98985203242814
29,Yes,Research & Development,1,Undergraduate,Life Sciences,816,Neutral,Female,Entry-level,Laboratory Technician,Dissatisfied,Married,2319,6689,11,3,40,1,3,1,False,False,188.4432945235015
33,No,Research & Development,7,Postgraduate,Medical,817,Satisfied,Male,Mid-level,Research Director,Satisfied,Married,11691,25995,11,3,40,3,4,13,False,False,122.35052604567616
33,Yes,Sales,16,Postgraduate,Marketing,819,Dissatisfied,Female,Junior,Sales Executive,Dissatisfied,Single,5324,26507,15,3,40,3,3,3,False,False,397.8775356874531
47,No,Research & Development,2,Undergraduate,Other,820,Satisfied,Female,Senior,Manager,Very Satisfied,Married,16752,12982,11,3,40,3,2,26,False,False,-22.504775549188157
36,No,Research & Development,1,Postgraduate,Other,823,Satisfied,Female,Junior,Manufacturing Director,Neutral,Married,5228,23361,15,3,40,2,3,9,False,False,346.84391736801837
29,No,Research & Development,23,Undergraduate,Life Sciences,824,Satisfied,Male,Entry-level,Research Scientist,Satisfied,Married,2700,23779,24,4,40,3,3,10,False,False,780.7037037037037
58,Yes,Research & Development,2,Professional Certification,Life Sciences,825,Very Satisfied,Male,Executive,Research Director,Neutral,Single,19246,25761,12,3,40,2,3,31,False,True,33.85118985763276
35,No,Research & Development,1,Professional Certification,Life Sciences,826,Very Satisfied,Female,Entry-level,Research Scientist,Satisfied,Single,2506,13301,13,3,40,0,3,2,False,False,430.7661612130886
42,No,Research & Development,1,Undergraduate,Life Sciences,827,Very Satisfied,Female,Junior,Manufacturing Director,Very Satisfied,Married,6062,4051,13,3,40,4,3,4,False,False,-33.17387000989772
28,Yes,Research & Development,2,Professional Certification,Medical,828,Satisfied,Male,Entry-level,Research Scientist,Satisfied,Single,4382,16374,17,3,40,3,2,2,False,False,273.66499315381105
36,No,Human Resources,13,Postgraduate,Human Resources,829,Satisfied,Male,Entry-level,Human Resources,Neutral,Married,2143,25527,13,3,40,2,3,5,False,False,1091.1805879608028
32,No,Research & Development,4,Postgraduate,Life Sciences,830,Satisfied,Female,Junior,Manufacturing Director,Satisfied,Married,6162,19124,12,3,40,3,3,14,False,False,210.35378123985717
40,No,Research & Development,16,Professional Certification,Medical,832,Dissatisfied,Male,Junior,Laboratory Technician,Satisfied,Single,5094,11983,14,3,40,6,3,1,False,False,135.23753435414213
30,No,Research & Development,2,Postgraduate,Medical,833,Satisfied,Female,Junior,Manufacturing Director,Very Satisfied,Single,6877,20234,24,4,40,4,2,0,False,False,194.22713392467645
45,No,Research & Development,2,Postgraduate,Life Sciences,834,Neutral,Female,Entry-level,Research Scientist,Satisfied,Single,2274,6153,14,3,40,3,3,1,False,False,170.58047493403694
42,No,Research & Development,29,Postgraduate,Life Sciences,836,Neutral,Male,Junior,Manufacturing Director,Neutral,Married,4434,11806,13,3,40,3,2,9,False,False,166.26071267478574
38,No,Research & Development,12,Postgraduate,Life Sciences,837,Dissatisfied,Male,Junior,Healthcare Representative,Dissatisfied,Divorced,6288,4284,15,3,40,3,2,4,False,False,-31.87022900763359
34,No,Research & Development,16,Professional Certification,Life Sciences,838,Satisfied,Female,Entry-level,Research Scientist,Very Satisfied,Single,2553,8306,16,3,40,3,3,5,False,False,225.34273403838623
49,Yes,Sales,11,Postgraduate,Marketing,840,Satisfied,Female,Mid-level,Sales Executive,Very Satisfied,Married,7654,5860,18,3,40,3,4,9,False,False,-23.438724849751765
55,Yes,Sales,2,High School,Medical,842,Satisfied,Male,Junior,Sales Executive,Very Satisfied,Single,5160,21519,16,3,40,3,2,9,False,True,317.0348837209302
43,No,Research & Development,14,Undergraduate,Life Sciences,843,Neutral,Male,Senior,Research Director,Dissatisfied,Married,17159,5200,24,4,40,3,3,4,False,False,-69.69520368319833
27,No,Research & Development,5,High School,Technical Degree,844,Satisfied,Male,Mid-level,Research Director,Very Satisfied,Divorced,12808,8842,16,3,40,3,3,9,False,False,-30.965021861336666
35,No,Research & Development,7,Postgraduate,Other,845,Satisfied,Male,Mid-level,Manufacturing Director,Satisfied,Single,10221,18869,21,4,40,3,4,8,False,False,84.61011642696408
28,No,Sales,2,Professional Certification,Marketing,846,Neutral,Female,Junior,Sales Executive,Neutral,Married,4779,3698,20,4,40,2,3,8,False,False,-22.619794936179115
34,No,Human Resources,3,Undergraduate,Human Resources,847,Satisfied,Male,Entry-level,Human Resources,Very Satisfied,Married,3737,2243,19,3,40,1,1,3,False,False,-39.97859245383998
26,Yes,Research & Development,5,Undergraduate,Medical,848,Satisfied,Female,Entry-level,Research Scientist,Satisfied,Married,2366,20898,14,3,40,2,3,8,False,False,783.2628909551986
27,No,Research & Development,3,Postgraduate,Medical,850,Very Satisfied,Male,Entry-level,Research Scientist,Very Satisfied,Married,1706,16571,11,3,40,6,2,0,False,False,871.3364595545136
51,No,Sales,26,Professional Certification,Marketing,851,Dissatisfied,Female,Senior,Manager,Satisfied,Married,16307,5594,14,3,40,2,2,20,False,False,-65.69571349727111
44,No,Research & Development,4,Postgraduate,Medical,852,Very Satisfied,Male,Junior,Healthcare Representative,Neutral,Single,5933,5197,12,3,40,2,2,5,False,False,-12.405191302882185
25,No,Research & Development,2,High School,Medical,854,Dissatisfied,Male,Entry-level,Research Scientist,Dissatisfied,Single,3424,21632,13,3,40,3,2,4,True,False,531.7757009345795
33,No,Sales,1,Postgraduate,Medical,855,Dissatisfied,Male,Junior,Sales Executive,Dissatisfied,Divorced,4037,21816,22,4,40,5,3,9,False,False,440.40128808521183
35,No,Research & Development,27,High School,Medical,856,Satisfied,Female,Entry-level,Research Scientist,Dissatisfied,Single,2559,17852,11,3,40,3,2,6,False,False,597.6162563501367
36,No,Sales,1,Undergraduate,Life Sciences,857,Neutral,Male,Junior,Sales Executive,Very Satisfied,Married,6201,2823,14,3,40,1,2,18,False,False,-54.47508466376391
32,No,Sales,13,Professional Certification,Life Sciences,859,Neutral,Male,Junior,Sales Executive,Very Satisfied,Divorced,4403,9250,11,3,40,3,2,5,False,False,110.08403361344538
30,No,Research & Development,5,Professional Certification,Life Sciences,861,Neutral,Male,Entry-level,Research Scientist,Very Satisfied,Divorced,3761,2373,12,3,40,3,2,5,False,False,-36.90507843658602
53,No,Sales,7,Undergraduate,Marketing,862,Dissatisfied,Female,Mid-level,Sales Executive,Very Satisfied,Married,10934,20715,18,3,40,3,3,5,False,False,89.4549112858972
45,No,Sales,9,Postgraduate,Marketing,864,Very Satisfied,Male,Mid-level,Sales Executive,Dissatisfied,Divorced,10761,19239,12,3,40,2,3,5,False,False,78.78449958182325
32,No,Research & Development,8,Undergraduate,Medical,865,Satisfied,Female,Junior,Research Scientist,Satisfied,Married,5175,22162,12,3,40,3,2,5,False,False,328.2512077294686
52,No,Research & Development,25,Professional Certification,Medical,867,Satisfied,Female,Senior,Manufacturing Director,Very Satisfied,Married,13826,19028,22,4,40,3,3,9,False,False,37.62476493562853
37,No,Sales,16,Professional Certification,Marketing,868,Very Satisfied,Male,Junior,Sales Executive,Satisfied,Divorced,6334,24558,19,3,40,2,3,1,False,False,287.71708241237764
28,No,Human Resources,8,Undergraduate,Medical,869,Neutral,Male,Entry-level,Human Resources,Very Satisfied,Divorced,4936,23965,13,3,40,6,3,5,False,False,385.51458670988654
22,No,Research & Development,1,Undergraduate,Life Sciences,872,Very Satisfied,Male,Junior,Manufacturing Director,Very Satisfied,Married,4775,19146,22,4,40,2,1,2,True,False,300.9633507853403
44,No,Research & Development,8,Professional Certification,Life Sciences,874,Dissatisfied,Male,Entry-level,Laboratory Technician,Very Satisfied,Married,2818,5044,24,4,40,2,2,3,False,False,78.99219304471256
42,No,Research & Development,2,High School,Medical,875,Neutral,Male,Entry-level,Research Scientist,Very Satisfied,Single,2515,9068,14,3,40,2,3,2,False,False,260.5566600397614
36,No,Human Resources,8,Postgraduate,Life Sciences,878,Dissatisfied,Male,Entry-level,Human Resources,Dissatisfied,Married,2342,8635,21,4,40,3,3,5,False,False,268.70196413321946
25,No,Sales,3,High School,Other,879,Satisfied,Male,Junior,Sales Executive,Dissatisfied,Married,4194,14363,18,3,40,3,3,5,True,False,242.46542680019076
35,No,Research & Development,9,Postgraduate,Life Sciences,880,Very Satisfied,Female,Mid-level,Manufacturing Director,Satisfied,Married,10685,23457,20,4,40,2,3,17,False,False,119.53205428170332
35,Yes,Research & Development,25,Professional Certification,Life Sciences,881,Very Satisfied,Female,Entry-level,Research Scientist,Neutral,Divorced,2022,16612,19,3,40,3,2,10,False,False,721.5628090999011
32,No,Research & Development,1,Postgraduate,Life Sciences,882,Very Satisfied,Male,Entry-level,Laboratory Technician,Very Satisfied,Divorced,2314,9148,12,3,40,2,3,3,False,False,295.33275713050995
25,No,Sales,4,High School,Marketing,885,Satisfied,Male,Junior,Sales Executive,Dissatisfied,Married,4256,18154,12,3,40,1,4,5,True,False,326.55075187969925
49,No,Research & Development,1,Postgraduate,Technical Degree,887,Satisfied,Female,Entry-level,Research Scientist,Dissatisfied,Married,3580,10554,16,3,40,2,3,4,False,False,194.80446927374302
24,No,Research & Development,4,High School,Life Sciences,888,Dissatisfied,Male,Entry-level,Laboratory Technician,Very Satisfied,Married,3162,10778,17,3,40,2,2,5,True,False,240.86021505376345
32,No,Sales,5,Undergraduate,Life Sciences,889,Neutral,Male,Junior,Sales Executive,Neutral,Married,6524,8891,14,3,40,3,3,10,False,False,36.28142244022072
38,No,Sales,9,Postgraduate,Marketing,893,Neutral,Male,Entry-level,Sales Representative,Neutral,Married,2899,12102,19,3,40,3,3,2,False,False,317.45429458433944
42,No,Research & Development,3,Postgraduate,Life Sciences,894,Satisfied,Female,Junior,Laboratory Technician,Very Satisfied,Married,5231,23726,13,3,40,1,2,5,False,False,353.5652838845345
31,No,Research & Development,11,Professional Certification,Life Sciences,895,Very Satisfied,Male,Entry-level,Research Scientist,Very Satisfied,Married,2356,14871,19,3,40,2,3,6,False,False,531.1969439728352
29,Yes,Sales,1,Postgraduate,Medical,896,Neutral,Female,Entry-level,Sales Representative,Satisfied,Divorced,2800,23522,19,3,40,3,3,3,False,False,740.0714285714286
53,No,Sales,8,Postgraduate,Marketing,897,Dissatisfied,Male,Senior,Sales Executive,Very Satisfied,Married,11836,22789,14,3,40,3,3,2,False,False,92.5397093612707
35,No,Research & Development,25,Postgraduate,Technical Degree,899,Very Satisfied,Male,Mid-level,Manufacturing Director,Neutral,Married,10903,9129,16,3,40,2,3,13,False,False,-16.270751169402917
37,No,Sales,21,Undergraduate,Medical,900,Satisfied,Female,Entry-level,Sales Representative,Very Satisfied,Married,2973,21222,15,3,40,3,3,5,False,False,613.824419778002
53,No,Research & Development,23,Professional Certification,Life Sciences,901,Very Satisfied,Female,Senior,Research Director,Very Satisfied,Single,14275,20206,18,3,40,0,3,12,False,False,41.54816112084063
43,No,Research & Development,1,Postgraduate,Life Sciences,902,Very Satisfied,Female,Junior,Healthcare Representative,Very Satisfied,Married,5562,21782,13,3,40,2,2,5,False,False,291.62171880618484
47,No,Sales,2,Undergraduate,Marketing,903,Satisfied,Female,Junior,Sales Executive,Very Satisfied,Married,4537,17783,22,4,40,2,3,7,False,False,291.95503636764386
37,No,Sales,19,Undergraduate,Medical,904,Dissatisfied,Male,Mid-level,Sales Executive,Neutral,Single,7642,4814,13,3,40,2,3,10,False,False,-37.006019366657945
50,No,Research & Development,2,Professional Certification,Life Sciences,905,Dissatisfied,Male,Senior,Manager,Dissatisfied,Divorced,17924,4544,11,3,40,3,3,31,False,False,-74.64851595625976
39,No,Human Resources,2,Postgraduate,Life Sciences,909,Very Satisfied,Female,Junior,Human Resources,Very Satisfied,Married,5204,7790,11,3,40,2,3,5,False,False,49.69254419677171
33,No,Human Resources,3,Undergraduate,Human Resources,910,Very Satisfied,Male,Entry-level,Human Resources,Neutral,Divorced,2277,22650,11,3,40,4,4,4,False,False,894.729907773386
32,Yes,Research & Development,25,Professional Certification,Life Sciences,911,Dissatisfied,Male,Entry-level,Laboratory Technician,Very Satisfied,Single,2795,18016,24,4,40,2,1,1,False,False,544.5796064400715
29,No,Research & Development,7,High School,Medical,912,Dissatisfied,Female,Entry-level,Laboratory Technician,Very Satisfied,Divorced,2532,6054,14,3,40,5,3,4,False,False,139.09952606635073
